longitude,latitude,height,gravity
128.574635,-24.281924,459.93,978752.38
129.03938349999999,-24.295626499999997,459.505,978738.0
129.098804,-24.295682,459.52,978735.31
129.1673285,-24.296122,465.84,978733.56
129.236388,-24.295464,467.31,978733.0
129.2954785,-24.295175999999998,469.395,978728.5
129.36425,-24.295409,465.59,978729.405
129.434057,-24.2953775,463.04,978730.0
129.493113,-24.303954,464.37,978726.69
129.572301,-24.285969,463.65,978723.19
129.63034,-24.2947705,463.975,978718.2849999999
129.709392,-24.303005,464.77,978715.62
129.768875,-24.302895,463.44,978713.69
129.827723,-24.302625,461.06,978707.5
129.904219,-24.302349,455.44,978704.69
129.966061,-24.302291,455.22,978705.12
130.03380800000002,-24.301451,454.98,978706.905
130.103495,-24.300659,460.48,978704.62
130.16292,-24.300254,472.62,978700.81
130.231942,-24.2997365,494.425,978696.38
130.300737,-24.299654,523.68,978689.0
130.3704555,-24.298986499999998,519.8050000000001,978687.0349999999
130.437657,-24.298297,516.94,978688.69
130.4977465,-24.2983185,536.5799999999999,978679.69
130.55598650000002,-24.2973285,564.1700000000001,978671.5349999999
130.6342815,-24.3133155,553.5550000000001,978677.7150000001
130.694185,-24.3146365,549.6,978678.2849999999
130.7538195,-24.312910000000002,565.33,978669.19
130.8335055,-24.311694,617.565,978658.87
130.915439,-24.304724,631.24,978655.0349999999
130.941588,-24.276673,642.29,978650.62
131.0309795,-24.309781,612.885,978660.4650000001
131.107079,-24.308366,605.46,978669.5
131.168419,-24.3081255,593.0699999999999,978675.31
131.243348,-24.323571,579.98,978682.38
131.307302,-24.304551,623.105,978671.0349999999
131.36506,-24.31524,617.55,978674.31
131.423969,-24.3041185,610.82,978678.9650000001
131.50281,-24.3030895,599.7349999999999,978683.5
131.56478049999998,-24.302169499999998,627.2,978677.595
131.62061749999998,-24.299008,719.56,978661.0
131.706283,-24.300237,747.47,978651.88
131.777084,-24.29937,733.63,978658.7150000001
131.8368195,-24.29749,713.5799999999999,978659.94
131.909611,-24.280235,623.05,978672.88
131.9755165,-24.296882500000002,640.205,978673.9650000001
132.039745,-24.311894,583.39,978686.31
132.1041015,-24.2962655,566.6800000000001,978687.75
132.156058,-24.31331,607.54,978684.845
132.24277,-24.2973195,579.03,978686.405
132.30003950000003,-24.300456500000003,612.315,978675.9650000001
132.3511775,-24.311861999999998,551.7049999999999,978689.095
132.438182,-24.283506,742.66,978642.12
132.478443,-24.303561,596.72,978676.0
132.5566465,-24.310325499999998,554.7049999999999,978690.19
132.63555,-24.289153,633.16,978667.62
132.689605,-24.308559,535.79,978698.19
132.790421,-24.311888,528.07,978701.69
132.832225,-24.304058,528.99,978701.19
132.890608,-24.301887,490.735,978708.75
132.97037699999998,-24.310338,545.3,978697.19
133.030054,-24.315226,523.18,978701.62
133.087346,-24.3120425,583.36,978689.5
133.148616,-24.305225,583.4,978686.5
133.24596,-24.329611999999997,544.5899999999999,978705.905
133.306315,-24.297605,568.86,978696.81
133.364446,-24.296819,504.8,978713.13
133.431598,-24.29602,520.09,978712.31
133.499885,-24.299773,544.67,978711.62
133.58109050000002,-24.288301,497.755,978707.5349999999
133.61852499999998,-24.307636000000002,492.515,978712.25
133.712766,-24.29688,486.48,978708.5
133.768266,-24.30905,486.62,978709.62
133.846095,-24.313449,519.25,978707.69
133.90959900000001,-24.285719,548.605,978703.905
133.947764,-24.270547999999998,541.635,978705.19
134.047593,-24.302247,492.23,978724.62
134.1120805,-24.270217000000002,460.815,978726.31
134.142932,-24.286632,451.265,978727.75
134.22743100000002,-24.290131000000002,425.135,978743.81
134.32609,-24.285875,404.89,978749.69
134.370113,-24.285970499999998,401.70000000000005,978746.63
134.44076,-24.304997,386.67,978750.62
134.49557049999999,-24.287959,375.185,978758.2849999999
134.567073,-24.2957635,361.855,978762.845
134.607723,-24.303595,357.9,978759.62
134.686076,-24.295712,343.96,978750.38
134.763844,-24.30319,330.97,978756.19
134.81012750000002,-24.290702500000002,335.45,978752.2849999999
134.89178249999998,-24.2926005,320.855,978757.06
134.960929,-24.269549,314.03,978764.19
135.0074195,-24.3052645,311.205,978769.5349999999
135.1026685,-24.290001500000002,300.46500000000003,978772.38
135.1771695,-24.287744500000002,291.33000000000004,978781.75
135.2365705,-24.2995095,280.29,978794.155
135.295866,-24.286559500000003,275.615,978802.44
135.360637,-24.286262,271.31,978807.5
135.43336449999998,-24.2864965,267.655,978822.5
135.512127,-24.286294,261.75,978839.0
135.571779,-24.286055,262.05,978854.5
135.630688,-24.285767,264.11,978855.62
135.680248,-24.285533,263.61,978856.81
135.7685285,-24.284937,259.175,978856.0
135.847181,-24.301893,250.63,978856.345
135.906348,-24.302877,246.62,978856.19
135.984292,-24.301748,244.5,978855.38
128.052978,-24.251928,538.41,978719.62
128.141308,-24.250267,526.32,978721.81
128.237977,-24.248596,552.64,978717.0
128.347977,-24.251925,504.87,978731.12
128.451306,-24.255265,481.46,978742.88
128.571305,-24.233593,460.72,978746.5
128.659634,-24.256923,445.97,978749.69
128.747974,-24.243592,445.3,978745.19
128.846303,-24.248591,445.56,978744.31
128.949632,-24.24526,447.76,978738.12
129.0397705,-24.233406000000002,476.675,978729.4650000001
129.098622,-24.233218,482.0,978730.62
129.158137,-24.232939,467.94,978730.62
129.236266,-24.232577,461.58000000000004,978728.75
129.295647,-24.231657,461.63,978725.88
129.356322,-24.232861,461.41,978727.81
129.4341245,-24.232021500000002,458.61,978727.25
129.5026585,-24.2316775,463.20500000000004,978720.9650000001
129.5707615,-24.232155499999998,464.15999999999997,978716.69
129.6320765,-24.231367,460.245,978714.655
129.689687,-24.231266,461.88,978712.0
129.767834,-24.231404,459.82,978709.19
129.828284,-24.248972,455.22,978704.81
129.904633,-24.229707,455.81,978701.38
129.965282,-24.246164,455.87,978699.5
130.043433,-24.246827,459.17,978698.5
130.1026,-24.237859,472.42,978694.405
130.162533,-24.245623,492.38,978691.81
130.23249299999998,-24.229056999999997,509.505,978687.405
130.300744,-24.236113500000002,544.675,978675.56
130.360262,-24.243489,548.6,978673.38
130.438625,-24.244202,549.98,978673.81
130.497319,-24.235491500000002,563.355,978662.655
130.561291,-24.224826,560.99,978666.62
130.644066,-24.2240215,574.775,978662.9650000001
130.693748,-24.213922,594.975,978654.2849999999
130.756289,-24.250245,603.84,978655.12
130.847959,-24.248574,645.79,978643.38
130.910695,-24.2384135,652.4549999999999,978645.12
130.967738,-24.237423,628.8199999999999,978650.095
131.047402,-24.245242,615.64,978656.31
131.108058,-24.236928499999998,628.835,978654.25
131.160968,-24.248572,631.79,978655.38
131.245535,-24.248571,644.97,978656.69
131.3038765,-24.2334405,644.0799999999999,978661.595
131.361482,-24.25024,631.0,978668.88
131.440407,-24.245239,658.43,978657.5
131.50230299999998,-24.2297765,630.93,978663.155
131.5574385,-24.231968000000002,626.755,978669.4650000001
131.63823200000002,-24.24012,737.6600000000001,978646.405
131.715015,-24.243456,716.35,978651.38
131.77745950000002,-24.226354,670.66,978653.155
131.837286,-24.245376,651.46,978662.88
131.89217250000002,-24.2242945,717.45,978646.5349999999
131.972153,-24.224583,654.9449999999999,978657.75
132.045174,-24.215234,571.63,978674.12
132.104609,-24.228563,610.01,978668.5
132.162792,-24.208043,747.5,978635.81
132.23382750000002,-24.2237105,677.69,978647.0
132.324977,-24.219362,570.73,978670.38
132.341277,-24.248661,561.58,978677.38
132.436656,-24.220231,593.89,978662.88
132.498593,-24.2317245,636.52,978656.63
132.558906,-24.214533,674.01,978652.0
132.635997,-24.2319345,616.095,978665.94
132.676414,-24.216205,594.72,978672.88
132.774603,-24.21562,589.89,978670.12
132.832514,-24.235341,560.26,978677.31
132.8926925,-24.232892,505.4,978688.0349999999
132.9706215,-24.236988,658.61,978654.845
133.0301005,-24.2390975,635.365,978664.38
133.09627,-24.22242,649.2,978663.31
133.16950500000002,-24.2396175,601.4449999999999,978681.06
133.2294105,-24.2410025,592.675,978686.0
133.309939,-24.224434,639.52,978679.88
133.379098,-24.227723,511.13,978706.12
133.4472675,-24.233387,542.29,978695.0
133.521017,-24.219717000000003,544.98,978690.69
133.569766,-24.243222,521.94,978696.88
133.6208075,-24.2296355,547.04,978690.0349999999
133.699952,-24.23072,517.96,978695.88
133.752465,-24.23145,503.97,978699.12
133.830514,-24.226792,530.285,978695.44
133.893764,-24.213379,561.6,978691.19
133.942593,-24.234378,548.72,978698.88
134.032593,-24.238547,498.42,978709.5
134.105512,-24.223047,472.075,978712.87
134.1525435,-24.229503,447.5,978722.31
134.212887,-24.230142,430.82,978727.0
134.30250999999998,-24.2315895,410.865,978741.155
134.36963,-24.232161,404.83,978745.38
134.432429,-24.231726,396.79,978750.19
134.52150799999998,-24.230673,411.365,978744.5
134.562812,-24.241169,403.505,978750.5
134.6422455,-24.234012,377.405,978752.595
134.695592,-24.2337515,345.505,978752.19
134.777856,-24.231018,372.33,978748.31
134.8244355,-24.232322,370.17999999999995,978741.9650000001
134.884298,-24.2300185,330.72,978753.25
134.963004,-24.2261575,320.71000000000004,978762.7849999999
135.039485,-24.232455,315.015,978760.25
135.079923,-24.232236,301.46,978766.81
135.176502,-24.2306895,289.145,978784.19
135.2471195,-24.2440225,282.88,978794.905
135.296751,-24.232395,278.32,978801.88
135.3642405,-24.232417499999997,279.99,978805.81
135.44311599999997,-24.2144415,282.005,978824.88
135.5001325,-24.213933,278.55499999999995,978842.7150000001
135.570853,-24.213737,280.77,978848.12
135.630473,-24.21333,275.36,978846.0
135.686927,-24.213378499999997,272.255,978842.62
135.75056,-24.230888,263.74,978849.31
135.837212,-24.2366125,256.59000000000003,978850.31
135.904226,-24.265874,252.36,978851.31
135.954648,-24.236315,249.32999999999998,978848.12
128.02713749999998,-24.148598,466.53499999999997,978729.655
128.151307,-24.143597,476.77,978727.12
128.252976,-24.160266,487.37,978724.62
128.287976,-24.145265,511.34,978719.5
128.351306,-24.156925,532.88,978717.5
128.451305,-24.151924,489.17,978722.88
128.574634,-24.188593,462.61,978740.81
128.754633,-24.151922,444.15,978739.62
128.852972,-24.148591,442.92,978731.88
128.947971,-24.15359,469.98,978725.5
129.040002,-24.161098,539.54,978708.62
129.09842700000002,-24.1692425,520.71,978715.095
129.158623,-24.16085,473.72,978726.0
129.237111,-24.16054,461.47,978726.12
129.29540500000002,-24.168753000000002,459.26,978724.405
129.355314,-24.161381,463.61,978723.69
129.433738,-24.161071,464.03,978719.81
129.50212850000003,-24.1684235,463.35,978715.905
129.570429,-24.159522,466.71,978712.12
129.630867,-24.159194,467.08,978706.88
129.6981755,-24.168028,466.105,978705.9650000001
129.768477,-24.158725,466.17,978703.38
129.845368,-24.159282,459.56,978698.81
129.90540299999998,-24.166821499999998,459.65999999999997,978696.655
129.964245,-24.158934,466.08,978694.88
130.043295,-24.15784,498.5,978682.62
130.1031605,-24.166118,528.8399999999999,978675.405
130.161475,-24.156193,544.48,978669.81
130.22544299999998,-24.163729,533.45,978672.5
130.29891750000002,-24.164363,546.785,978669.4650000001
130.35947,-24.154801,561.04,978659.69
130.436868,-24.154164,551.52,978662.81
130.4962435,-24.16172,563.145,978660.7150000001
130.556195,-24.169006,583.71,978653.5
130.633575,-24.151416,593.88,978646.38
130.693292,-24.168986,626.9,978639.69
130.760546,-24.167839,646.7950000000001,978631.2849999999
130.841288,-24.158574,671.36,978627.5
130.9089855,-24.165873,663.425,978635.0349999999
130.993887,-24.190673,640.93,978644.12
131.021587,-24.160972,669.97,978633.31
131.106932,-24.1640345,677.56,978632.75
131.16609849999998,-24.1542155,699.5699999999999,978631.0
131.24366750000002,-24.169802,703.9300000000001,978631.845
131.3030565,-24.160684,681.2449999999999,978644.595
131.358056,-24.1519,672.01,978642.81
131.433953,-24.149399,672.16,978642.12
131.499113,-24.149818,658.135,978646.94
131.56151999999997,-24.174837500000002,645.8399999999999,978654.75
131.622862,-24.182732,652.325,978657.655
131.6972975,-24.155365500000002,716.59,978636.0
131.775821,-24.153686999999998,709.1949999999999,978632.655
131.836459,-24.151947,688.63,978639.345
131.87795,-24.143565,605.47,978658.0
131.970271,-24.170555999999998,586.2049999999999,978664.19
132.052379,-24.171076,689.41,978640.81
132.1067175,-24.1503755,751.5550000000001,978622.095
132.166887,-24.156581,829.36,978605.345
132.257077,-24.147562,613.95,978655.0
132.29087700000002,-24.162762,602.495,978659.25
132.361535,-24.1533425,739.425,978632.655
132.4238085,-24.1546545,714.25,978636.655
132.482052,-24.14023,719.08,978636.81
132.561944,-24.17352,722.09,978630.81
132.638896,-24.140971,775.03,978619.38
132.695045,-24.1636995,733.9,978632.405
132.755921,-24.17901,692.89,978639.69
132.841772,-24.158557,538.99,978679.38
132.882942,-24.177222,516.265,978685.25
132.974601,-24.180165,598.33,978662.38
133.04694,-24.172475,650.635,978659.63
133.0971,-24.176725,687.68,978654.12
133.1651,-24.178054,626.27,978669.12
133.23776900000001,-24.165804,572.9,978679.155
133.27768300000002,-24.1499325,572.1400000000001,978674.095
133.383018,-24.164973,540.75,978681.81
133.426898,-24.165552,533.54,978683.12
133.509567,-24.180052,559.4,978681.12
133.566266,-24.193221,550.52,978685.19
133.6129355,-24.169636,574.92,978678.155
133.68043,-24.16305,538.89,978684.75
133.737845,-24.1753795,543.6700000000001,978684.94
133.816099,-24.170379,527.145,978689.81
133.912933,-24.170718,564.12,978686.62
133.976593,-24.181548,547.39,978690.19
134.01649350000002,-24.176547,516.375,978691.81
134.0934005,-24.177132,480.5,978699.7849999999
134.160761,-24.157148,462.42,978701.62
134.24776,-24.158033,451.65,978713.69
134.3098625,-24.174875,447.79999999999995,978725.405
134.369832,-24.188875,416.83,978735.19
134.412165,-24.160874,427.48,978728.69
134.5068235,-24.178424,467.07,978726.06
134.56873,-24.192873,387.25,978747.12
134.632257,-24.170042,370.35,978747.5
134.7052055,-24.178470500000003,347.36,978750.69
134.76497799999999,-24.1616275,350.16999999999996,978754.25
134.837804,-24.169870500000002,345.305,978756.62
134.921265,-24.162201,336.62,978762.0
134.960374,-24.161562,329.69,978767.19
135.034159,-24.1605275,331.28499999999997,978767.405
135.0991965,-24.160363500000003,328.86,978764.37
135.167213,-24.160566,298.77,978778.0
135.226708,-24.160006,292.37,978787.88
135.2957985,-24.1691255,293.135,978794.405
135.3738675,-24.151236,302.96500000000003,978807.4650000001
135.442935,-24.163667500000003,302.315,978824.905
135.5020485,-24.168142000000003,310.25,978836.095
135.561384,-24.168745,287.52,978839.88
135.6299645,-24.1681585,281.935,978837.62
135.688981,-24.167976,277.85,978836.88
135.7504,-24.159025,269.3,978838.81
135.837628,-24.17545,263.745,978839.595
135.906136,-24.157969,263.44,978838.81
135.952914,-24.15816,257.11,978840.62
128.251306,-24.097761,478.34000000000003,978722.75
128.635468,-24.100257499999998,482.21000000000004,978726.56
128.966301,-24.068589,463.13,978715.5
129.039486,-24.09769,522.62,978704.0
129.098848,-24.097196500000003,499.26,978711.7150000001
129.167142,-24.0969335,476.26,978717.44
129.23614800000001,-24.097169,483.18,978711.25
129.29525999999998,-24.096853000000003,477.185,978711.405
129.36402900000002,-24.0959485,473.17,978711.345
129.433261,-24.097583,475.1,978711.0
129.501014,-24.095867,496.57000000000005,978700.94
129.571412,-24.0963065,494.005,978693.81
129.6300835,-24.095967,473.57,978695.25
129.6986125,-24.096261499999997,484.65999999999997,978692.75
129.767232,-24.095545,493.525,978689.75
129.8264575,-24.086160999999997,490.155,978686.06
129.90483899999998,-24.104041,479.57,978685.81
129.964048,-24.103417999999998,496.245,978681.75
130.032958,-24.1019435,518.6500000000001,978668.5
130.101197,-24.101797,530.1,978666.62
130.161105,-24.101334,527.4300000000001,978671.095
130.219142,-24.1017795,546.72,978663.2849999999
130.299689,-24.101509,564.95,978659.0
130.368124,-24.1005475,567.04,978659.595
130.435807,-24.099298,597.64,978647.12
130.495044,-24.100002,604.61,978641.31
130.57412,-24.099028,609.27,978641.595
130.63259,-24.097299,629.71,978635.62
130.7019065,-24.097502,649.9,978631.405
130.7701225,-24.0937405,671.35,978625.095
130.8292855,-24.093998499999998,657.4,978627.06
130.905387,-24.090773,690.12,978622.0
130.96621,-24.101903,713.64,978622.19
131.050436,-24.1115795,724.4100000000001,978614.31
131.090185,-24.078572,736.1,978612.5
131.173385,-24.088521,757.2750000000001,978611.63
131.206384,-24.076371,734.89,978622.0
131.3023195,-24.087585500000003,717.655,978624.19
131.359669,-24.070817,728.0,978624.81
131.438283,-24.096819,671.665,978638.345
131.473453,-24.125568,655.98,978644.0
131.5766655,-24.102100999999998,766.175,978618.095
131.638329,-24.100136,776.54,978613.81
131.694896,-24.099414,714.255,978627.595
131.76961,-24.099302,719.27,978629.12
131.832793,-24.071895,785.02,978605.31
131.905004,-24.097565,755.67,978614.69
131.9696,-24.113464999999998,727.915,978624.19
132.047861,-24.114494,768.01,978613.2150000001
132.099608,-24.096469,683.72,978634.12
132.15864299999998,-24.1016585,633.605,978641.31
132.2586765,-24.100912,631.97,978652.06
132.281776,-24.095862,656.83,978646.81
132.37116500000002,-24.105331,740.9849999999999,978630.75
132.405586,-24.103757,780.96,978617.0
132.484654,-24.097423499999998,860.1,978596.0
132.566,-24.103935,709.03,978624.69
132.6201345,-24.087380000000003,661.4000000000001,978637.13
132.716615,-24.100228,622.54,978645.88
132.784602,-24.077227,553.34,978659.12
132.8333615,-24.090637,539.635,978663.595
132.914599,-24.073665,727.13,978619.88
132.96027,-24.084726,639.35,978642.69
133.032307,-24.109385,672.83,978641.12
133.085599,-24.104055,649.18,978647.5
133.188838,-24.080224,602.54,978654.12
133.2299275,-24.095773,611.87,978654.655
133.279768,-24.100803,607.73,978657.56
133.376437,-24.112324,567.89,978668.0
133.42228749999998,-24.084052,552.96,978668.81
133.498266,-24.106882,550.58,978672.5
133.557345,-24.096881,594.8599999999999,978664.655
133.620935,-24.09505,581.77,978666.69
133.695264,-24.10788,562.42,978672.81
133.744764,-24.094379,582.72,978667.19
133.84606300000002,-24.090283499999998,556.46,978675.25
133.89389649999998,-24.1176225,564.5699999999999,978679.905
133.980562,-24.098547,546.8,978677.19
134.037261,-24.113467,525.895,978678.5
134.095021,-24.105216,497.09,978686.19
134.18043,-24.106546,465.09,978698.31
134.2398445,-24.10328,462.15999999999997,978707.25
134.300089,-24.099045,470.32,978714.12
134.379646,-24.105403,442.6,978714.19
134.42801150000003,-24.104678,448.15,978713.63
134.49491899999998,-24.100752,497.225,978706.5349999999
134.576742,-24.112903,431.47,978723.7150000001
134.6252045,-24.106541,399.375,978733.75
134.701085,-24.098212,355.4,978743.69
134.765683,-24.105541,356.95,978746.81
134.84065,-24.086491,353.72,978747.19
134.88252,-24.10937,348.52,978754.62
134.99100299999998,-24.120622,345.31,978764.19
135.038994,-24.097212,352.76,978765.88
135.0983635,-24.097438,365.28,978767.88
135.16731950000002,-24.0978335,367.15,978771.2150000001
135.226243,-24.096762,337.17,978782.62
135.30471,-24.088115,347.39,978789.31
135.363918,-24.096747,345.09,978803.5
135.43300399999998,-24.1006135,343.605,978815.655
135.501685,-24.101205,340.8,978822.81
135.570311,-24.09644,297.935,978828.4650000001
135.630225,-24.1037615,289.25,978827.5
135.688502,-24.100302499999998,284.77,978829.405
135.7669685,-24.1044015,275.845,978830.9650000001
135.84571699999998,-24.10406,272.83,978830.38
135.9047635,-24.1035045,271.18,978832.38
135.9638695,-24.103517,266.69,978835.155
128.046306,-24.053597,448.3,978728.69
128.139636,-24.048596,456.58,978722.88
128.22964000000002,-24.051095500000002,467.82,978720.9650000001
128.336305,-24.056925,480.49,978719.62
128.442974,-24.051924,500.8,978710.69
128.542973,-24.051923,517.03,978708.31
128.672972,-24.001922,546.49,978695.12
128.756302,-24.056921,463.66,978716.69
128.844631,-24.06526,447.63,978723.0
129.04003749999998,-24.0343545,482.975,978708.31
129.098506,-24.03382,490.96,978706.31
129.157288,-24.034161,508.97,978702.81
129.2363525,-24.034205,529.885,978695.87
129.295131,-24.034062,503.8,978703.31
129.355411,-24.034257,486.47,978701.5
129.43375550000002,-24.0338095,493.235,978696.44
129.506296,-24.032434,494.89,978692.81
129.571196,-24.0329795,478.81,978691.905
129.6297615,-24.0330935,476.78,978691.5349999999
129.698784,-24.032784,484.395,978687.595
129.766579,-24.033185000000003,517.8499999999999,978678.13
129.845245,-24.032745,529.2,978670.12
129.904444,-24.031986,525.68,978667.19
129.96374500000002,-24.040078,519.61,978668.095
130.041194,-24.030924,524.72,978669.81
130.1018775,-24.0299555,544.89,978660.7849999999
130.162178,-24.046707,571.69,978657.5
130.212592,-24.035779,566.5,978656.19
130.297848,-24.0375755,593.355,978646.095
130.356934,-24.04484,618.14,978637.31
130.43522,-24.044893,635.36,978632.12
130.494244,-24.027105,608.545,978636.44
130.5645055,-24.0431855,639.54,978630.19
130.633187,-24.042958,635.02,978632.38
130.70158750000002,-24.034337,618.755,978633.905
130.77025,-24.042732,632.26,978631.31
130.846204,-24.039306,666.33,978623.81
130.925186,-24.040114,711.36,978612.88
130.956286,-24.027772,726.58,978610.19
131.04107699999997,-24.017021999999997,719.4300000000001,978610.75
131.098385,-24.045771,741.51,978610.38
131.168284,-24.025571,750.3,978610.19
131.234684,-24.01924,729.66,978613.69
131.273953,-24.00257,724.95,978614.38
131.355882,-24.032638,739.61,978618.81
131.436782,-24.026648,725.7950000000001,978616.56
131.477804,-24.0195525,736.105,978612.0349999999
131.55598,-24.030849,772.84,978606.69
131.63345,-24.018237,722.11,978612.5
131.692501,-24.046446000000003,707.685,978621.44
131.752497,-24.02826,802.96,978599.12
131.815753,-24.042167,773.9649999999999,978601.655
131.910505,-24.057949,744.48,978606.69
131.9708165,-24.0404975,637.55,978629.9650000001
132.037453,-24.0233555,675.46,978623.095
132.117947,-24.026366,731.18,978616.5
132.192876,-24.007462,695.91,978623.5
132.224676,-24.032662,680.99,978630.88
132.278978,-24.015437,841.94,978589.2150000001
132.365009,-24.027597,772.05,978602.19
132.438816,-24.031357,961.99,978569.38
132.52475,-24.0358835,940.845,978569.845
132.567258,-24.033999,913.21,978577.81
132.63735200000002,-24.005888,911.895,978573.845
132.687602,-24.006728,895.81,978576.88
132.76835599999998,-24.040303,564.39,978652.69
132.85327,-24.017227,560.15,978651.19
132.9161,-24.040056,601.76,978646.62
132.9821,-24.012385,628.84,978637.69
133.03336000000002,-24.027639999999998,660.315,978632.655
133.096519,-24.0370545,668.4200000000001,978634.095
133.16468300000003,-24.016884,642.3199999999999,978637.06
133.224268,-24.029383,626.04,978642.62
133.283437,-24.041553,612.27,978647.31
133.364767,-24.048853,589.25,978654.12
133.414096,-24.043552,570.66,978658.38
133.497595,-24.011221,617.53,978650.31
133.571844,-24.0411305,622.9549999999999,978647.655
133.635514,-24.04455,601.4449999999999,978655.095
133.699433,-24.03688,603.27,978654.12
133.766513,-24.041964,601.4,978655.4650000001
133.833092,-24.038048,586.25,978659.69
133.894012,-24.058378,582.71,978663.905
133.971161,-24.036897,577.05,978657.75
134.057431,-24.033047,546.78,978669.12
134.095915,-24.033216,520.44,978671.0
134.1716745,-24.035381,490.49,978691.25
134.234089,-24.028045,518.29,978695.31
134.292771,-24.016217,526.23,978692.0
134.3708525,-24.038186,484.99,978695.0
134.449504,-24.015213,485.94,978700.5
134.487187,-24.044373,493.51,978700.69
134.567955,-24.051825,423.17,978721.88
134.642226,-24.030757,394.685,978725.345
134.694585,-24.048211,369.05,978735.62
134.7614975,-24.0364175,371.06,978735.845
134.843726,-24.05031,361.83,978741.0
134.921041,-24.02387,364.18,978749.12
134.961166,-24.052089,366.18,978758.12
135.029734,-24.034034,389.17,978757.31
135.0983675,-24.034203499999997,368.37,978768.56
135.1670975,-24.034078,357.165,978774.5
135.236103,-24.034295,353.65,978780.38
135.29530899999997,-24.033888,347.065,978788.37
135.364022,-24.042537,337.89,978802.62
135.43276,-24.042186,347.19,978804.0
135.501222,-24.041754,318.65,978810.0
135.568891,-24.041873,303.07,978812.5
135.629168,-24.050546500000003,295.73,978818.0
135.6876585,-24.0504675,291.28499999999997,978820.31
135.747915,-24.046863,283.84,978821.62
135.8453725,-24.031786500000003,283.105,978824.7150000001
135.904271,-24.031705000000002,281.18,978825.06
135.9637255,-24.0300515,276.15,978826.0
128.052135,-23.952767,443.05,978721.88
128.150135,-23.952766,449.05,978716.5
128.265474,-23.947595,460.67,978717.69
128.355973,-23.950264,479.32,978712.69
128.454633,-23.955263,538.36,978697.31
128.509633,-23.996923,514.66,978703.69
128.546302,-23.940262,547.84,978697.69
128.649631,-23.940262,538.08,978685.31
128.728301,-23.951921,507.3,978693.88
128.83463,-23.94026,467.32,978697.5
128.93297,-23.951919,468.82,978703.62
128.9913,-23.995259,477.6,978704.0
129.040023,-23.962093,479.3,978704.12
129.098931,-23.970203499999997,508.355,978694.595
129.157455,-23.961833,529.07,978684.5
129.236153,-23.962327,563.7,978682.38
129.295959,-23.979335,553.0,978690.12
129.3658235,-23.962104500000002,523.085,978688.7849999999
129.433144,-23.961846,509.46,978687.19
129.5006075,-23.969876,503.055,978686.5349999999
129.570327,-23.960916,507.85,978679.81
129.62967,-23.960762,493.84,978675.19
129.69761,-23.969088,488.92,978678.25
129.766276,-23.960411,510.26,978671.0
129.83545850000002,-23.968925,529.9749999999999,978662.31
129.90446150000002,-23.9685255,526.605,978661.655
129.9633565,-23.967951499999998,556.4300000000001,978652.595
130.030792,-23.960434,578.03,978642.88
130.1016055,-23.966803,594.815,978638.69
130.178789,-23.957409,636.21,978631.62
130.218538,-23.974552,615.11,978638.5
130.28929,-23.952248,630.95,978627.38
130.3655045,-23.964772500000002,646.7650000000001,978627.81
130.446119,-23.952609,642.345,978626.63
130.4944905,-23.957241500000002,625.9549999999999,978629.81
130.5716855,-23.963666000000003,603.49,978634.155
130.632109,-23.953726,606.89,978632.0
130.691807,-23.969048,634.67,978620.19
130.770335,-23.951904,667.51,978612.19
130.840336,-23.948623,676.1600000000001,978609.845
130.927176,-23.938872,676.49,978610.12
130.976985,-23.970422,690.115,978611.38
131.00723499999998,-23.977229,703.4100000000001,978607.94
131.111454,-23.967401,742.64,978601.88
131.164114,-23.964401,716.23,978604.88
131.241542,-23.96974,699.92,978610.62
131.2992175,-23.957934,698.36,978610.905
131.373952,-23.974239,707.88,978612.88
131.447117,-23.950733,745.33,978601.0
131.491196,-23.9710675,775.1700000000001,978595.25
131.561446,-23.982236999999998,753.76,978601.5
131.620313,-23.987817,729.29,978608.62
131.69391,-23.972348,754.765,978592.31
131.752506,-23.951896,795.85,978584.5
131.84027650000002,-23.956522,663.73,978612.4650000001
131.905562,-23.989566,712.76,978604.81
131.954608,-23.98568,771.16,978596.31
132.040146,-23.969845,812.44,978590.405
132.124211,-23.939462,739.225,978601.88
132.163176,-23.961362,722.5,978609.31
132.230775,-23.9560475,796.54,978591.155
132.30594000000002,-23.956218999999997,771.9300000000001,978596.25
132.36955899999998,-23.95389,749.2249999999999,978602.25
132.440773,-23.95389,718.86,978606.81
132.503773,-23.95956,700.85,978613.88
132.563708,-23.949389,672.19,978620.19
132.641426,-23.959062,771.49,978597.38
132.678463,-23.951888,694.53,978614.88
132.772941,-23.965142,579.375,978642.38
132.8350465,-23.972471499999997,586.87,978642.75
132.899269,-23.961556,587.85,978640.88
132.98218400000002,-23.99122,628.37,978636.19
133.03001799999998,-23.996470000000002,654.4449999999999,978632.19
133.089438,-23.972554,674.89,978628.69
133.1601875,-23.970053999999998,659.1,978632.0
133.230029,-23.935638,635.51,978635.81
133.326436,-23.956222,617.02,978638.69
133.385164,-23.972722,609.64,978645.5
133.436435,-23.962222,588.96,978646.31
133.5066605,-23.9732965,612.86,978645.155
133.566764,-23.967721,649.62,978636.81
133.63784800000002,-23.965384999999998,626.5799999999999,978642.4650000001
133.69917800000002,-23.969761499999997,629.21,978642.595
133.750433,-23.975849,620.65,978642.88
133.820555,-23.985718,609.01,978646.38
